,date,center_id,name,state_name,district_name,block_name,pincode,lat,long,fee_type,session_id,available_capacity,min_age_limit,vaccine,snap_dt
0,03-05-2021,693689,S.K.V Chand Nagar Sites 2,Delhi,West Delhi,Not Applicable,110015,28,77,Free,86420503-2aa2-4c03-b668-548c88098491,5,18,,03/05/2021 05:11:49
0,04-05-2021,693689,S.K.V Chand Nagar Sites 2,Delhi,West Delhi,Not Applicable,110015,28,77,Free,90b582ef-9d67-4815-b2f7-1138c5823c0b,134,18,,03/05/2021 05:11:49
0,05-05-2021,693689,S.K.V Chand Nagar Sites 2,Delhi,West Delhi,Not Applicable,110015,28,77,Free,51e94cd5-8f64-40a7-91a0-765c368c0fde,133,18,,03/05/2021 05:11:49
0,03-05-2021,693843,GBSSS 1514112 Site 2,Delhi,West Delhi,Not Applicable,110064,28,77,Free,bbfa7f78-35d2-4e10-b685-7b63ff69b030,14,18,,03/05/2021 05:11:49
0,04-05-2021,693843,GBSSS 1514112 Site 2,Delhi,West Delhi,Not Applicable,110064,28,77,Free,157aff77-1a02-4024-9607-212d542e228f,86,18,,03/05/2021 05:11:49
0,05-05-2021,693843,GBSSS 1514112 Site 2,Delhi,West Delhi,Not Applicable,110064,28,77,Free,6ebaf35f-f7f1-4934-81c4-459e97dfa08a,123,18,,03/05/2021 05:11:49
0,03-05-2021,693859,GBSSS 1514112 Site 5,Delhi,West Delhi,Not Applicable,110064,28,77,Free,56ff8cc9-93d3-4e2e-abd5-afd7869065df,130,18,,03/05/2021 05:11:49
0,04-05-2021,693859,GBSSS 1514112 Site 5,Delhi,West Delhi,Not Applicable,110064,28,77,Free,d506056d-318f-4be2-84d8-f47f3aa27834,126,18,,03/05/2021 05:11:49
0,05-05-2021,693859,GBSSS 1514112 Site 5,Delhi,West Delhi,Not Applicable,110064,28,77,Free,73f3770e-fb95-4339-baed-afb20a12f960,134,18,,03/05/2021 05:11:49
0,04-05-2021,693687,S.K.V Chand Nagar Site 1,Delhi,West Delhi,Not Applicable,110015,28,77,Free,f8ba7d65-b0f6-4470-a0e1-3d601ea68824,33,18,,03/05/2021 05:11:49
0,05-05-2021,693687,S.K.V Chand Nagar Site 1,Delhi,West Delhi,Not Applicable,110015,28,77,Free,a2e6a391-4f1a-49d4-b7c2-6f547f2b484d,71,18,,03/05/2021 05:11:49
0,03-05-2021,693811,Govt Boys S.S.S 1617018 Site 1,Delhi,West Delhi,Not Applicable,110041,28,77,Free,7ddee716-0dd3-4673-8b72-d9d262885707,135,18,,03/05/2021 05:11:49
0,04-05-2021,693811,Govt Boys S.S.S 1617018 Site 1,Delhi,West Delhi,Not Applicable,110041,28,77,Free,21011a7f-7e2d-4d29-91f9-6ac6071c8ea9,125,18,,03/05/2021 05:11:49
0,05-05-2021,693811,Govt Boys S.S.S 1617018 Site 1,Delhi,West Delhi,Not Applicable,110041,28,77,Free,17f327f5-844c-4cd7-8bf8-17c09ce1da89,146,18,,03/05/2021 05:11:49
0,04-05-2021,693714,S B V (ID 1516143) Sites 2,Delhi,West Delhi,Not Applicable,110008,28,77,Free,d4efefc7-da70-4a87-9dc0-faae963f3660,77,18,,03/05/2021 05:11:49
0,05-05-2021,693714,S B V (ID 1516143) Sites 2,Delhi,West Delhi,Not Applicable,110008,28,77,Free,8d750b00-5217-4789-8e13-86ea89e24a33,110,18,,03/05/2021 05:11:49
0,03-05-2021,693875,GGSSS 1516025 Site 4,Delhi,West Delhi,Not Applicable,110015,28,77,Free,209b75cd-ad8d-4a55-99df-339ca605ada7,121,18,,03/05/2021 05:11:49
0,04-05-2021,693875,GGSSS 1516025 Site 4,Delhi,West Delhi,Not Applicable,110015,28,77,Free,eb7f208d-8c0a-4aeb-acba-7ba887e04268,146,18,,03/05/2021 05:11:49
0,05-05-2021,693875,GGSSS 1516025 Site 4,Delhi,West Delhi,Not Applicable,110015,28,77,Free,e470763a-0704-4f9c-92f4-c68f635e8b44,148,18,,03/05/2021 05:11:49
0,03-05-2021,693866,GGSSS 1516025 Site 2,Delhi,West Delhi,Not Applicable,110015,28,77,Free,1d171765-56ac-4443-9c92-8b644d83d355,73,18,,03/05/2021 05:11:49
0,04-05-2021,693866,GGSSS 1516025 Site 2,Delhi,West Delhi,Not Applicable,110015,28,77,Free,6a890db0-3a98-4001-bf2e-3db7f8df100e,138,18,,03/05/2021 05:11:49
0,05-05-2021,693866,GGSSS 1516025 Site 2,Delhi,West Delhi,Not Applicable,110015,28,77,Free,e6441cb6-6d73-4deb-ad28-baf51f8ae0e5,138,18,,03/05/2021 05:11:49
0,03-05-2021,693719,S B V (ID 1516143) Sites 3,Delhi,West Delhi,Not Applicable,110008,28,77,Free,b56433d5-4af3-4485-93cf-2c56381a3015,26,18,,03/05/2021 05:11:49
0,04-05-2021,693719,S B V (ID 1516143) Sites 3,Delhi,West Delhi,Not Applicable,110008,28,77,Free,fcbd7742-f941-41b2-9f10-a691f6c99956,111,18,,03/05/2021 05:11:49
0,05-05-2021,693719,S B V (ID 1516143) Sites 3,Delhi,West Delhi,Not Applicable,110008,28,77,Free,c5c1c9e7-04d6-482b-8097-142488c74304,130,18,,03/05/2021 05:11:49
0,04-05-2021,693810,Govt Boy SSS No.1 (1515010) 2,Delhi,West Delhi,Not Applicable,110026,28,77,Free,425e952f-3ed4-4fc4-8c6e-548a6673a7a1,79,18,,03/05/2021 05:11:49
0,05-05-2021,693810,Govt Boy SSS No.1 (1515010) 2,Delhi,West Delhi,Not Applicable,110026,28,77,Free,109e5f83-4abb-4370-95bd-5e80449d787f,131,18,,03/05/2021 05:11:49
0,05-05-2021,693729,S B V No .1 (1515007)Sites 2,Delhi,West Delhi,Not Applicable,110063,28,77,Free,3de7ff81-5475-4971-a538-eee7016c219e,39,18,,03/05/2021 05:11:49
0,03-05-2021,693700,S B V (1516010) Sites 4,Delhi,West Delhi,Not Applicable,110015,28,77,Free,54e4c9ed-0cc7-439f-9fae-f5b71d94fddd,73,18,,03/05/2021 05:11:49
0,04-05-2021,693700,S B V (1516010) Sites 4,Delhi,West Delhi,Not Applicable,110015,28,77,Free,e9c5f129-81a6-4dc6-8c8c-66780b739d49,86,18,,03/05/2021 05:11:49
0,05-05-2021,693700,S B V (1516010) Sites 4,Delhi,West Delhi,Not Applicable,110015,28,77,Free,cc5f67cd-1a00-4215-a4cd-67d0bbbca1dc,132,18,,03/05/2021 05:11:49
0,03-05-2021,693850,GBSSS 1514112 Site 3,Delhi,West Delhi,Not Applicable,110064,28,77,Free,a3283ea1-82cc-46eb-b12c-ad436abe94d3,128,18,,03/05/2021 05:11:49
0,04-05-2021,693850,GBSSS 1514112 Site 3,Delhi,West Delhi,Not Applicable,110064,28,77,Free,19d5cf74-0d4d-45cf-bd5b-e0c980bcd71e,137,18,,03/05/2021 05:11:49
0,05-05-2021,693850,GBSSS 1514112 Site 3,Delhi,West Delhi,Not Applicable,110064,28,77,Free,ecd128b1-7a9c-45f3-95f6-4f6cb4ac0352,138,18,,03/05/2021 05:11:49
0,05-05-2021,693712,S B V (ID 1516143),Delhi,West Delhi,Not Applicable,110008,28,77,Free,95aac76c-1465-4589-98f4-d6eedd79ed3e,50,18,,03/05/2021 05:11:49
0,04-05-2021,693842,GBSSS 1514112 Site 1,Delhi,West Delhi,Not Applicable,110064,28,77,Free,7262cc7e-8034-4966-9192-683aea75d39d,93,18,,03/05/2021 05:11:49
0,05-05-2021,693842,GBSSS 1514112 Site 1,Delhi,West Delhi,Not Applicable,110064,28,77,Free,f3abdc82-3fc1-4bb1-befe-b8b63734331c,97,18,,03/05/2021 05:11:49
0,04-05-2021,693695,S B V (1516010) Sites 2,Delhi,West Delhi,Not Applicable,110015,28,77,Free,25414871-cff9-41ad-9dcc-77511821a799,104,18,,03/05/2021 05:11:49
0,05-05-2021,693695,S B V (1516010) Sites 2,Delhi,West Delhi,Not Applicable,110015,28,77,Free,5b5bed12-9352-417a-8b7b-a838f7457f58,138,18,,03/05/2021 05:11:49
0,04-05-2021,693862,GGSSS 1516025 SIte 1,Delhi,West Delhi,Not Applicable,110015,28,77,Free,37796ad3-cc06-4e2a-91bf-2a972ae78c10,52,18,,03/05/2021 05:11:49
0,05-05-2021,693862,GGSSS 1516025 SIte 1,Delhi,West Delhi,Not Applicable,110015,28,77,Free,5b55d3f1-f0f0-4819-9d2b-991c692551eb,114,18,,03/05/2021 05:11:49
0,03-05-2021,693816,Sarvodaya Vidhyala 1516003,Delhi,West Delhi,Not Applicable,110015,28,77,Free,ff206319-1086-4e72-a8e4-767d64e40201,42,18,,03/05/2021 05:11:49
0,04-05-2021,693816,Sarvodaya Vidhyala 1516003,Delhi,West Delhi,Not Applicable,110015,28,77,Free,71042b05-66d5-41c7-8d25-0864545b82a4,99,18,,03/05/2021 05:11:49
0,05-05-2021,693816,Sarvodaya Vidhyala 1516003,Delhi,West Delhi,Not Applicable,110015,28,77,Free,526886b9-3b32-48a6-b17f-4a39d73e7cb7,114,18,,03/05/2021 05:11:49
0,03-05-2021,693776,Govt Coed S.S.S 1617214 Site 2,Delhi,West Delhi,Not Applicable,110041,28,77,Free,c5495af3-a462-47a8-a2da-29d6c84f6af0,146,18,,03/05/2021 05:11:49
0,04-05-2021,693776,Govt Coed S.S.S 1617214 Site 2,Delhi,West Delhi,Not Applicable,110041,28,77,Free,eb122265-f40b-4c6d-b4e8-3e1bfa2d50ae,140,18,,03/05/2021 05:11:49
0,05-05-2021,693776,Govt Coed S.S.S 1617214 Site 2,Delhi,West Delhi,Not Applicable,110041,28,77,Free,7e1e9ce9-e47f-4705-8f46-2e5eae880ea2,146,18,,03/05/2021 05:11:49
0,03-05-2021,693870,GGSSS 1516025 Site 3,Delhi,West Delhi,Not Applicable,110015,28,77,Free,d962605e-a149-4f85-879b-87eb2dda5aa3,123,18,,03/05/2021 05:11:49
0,04-05-2021,693870,GGSSS 1516025 Site 3,Delhi,West Delhi,Not Applicable,110015,28,77,Free,9b1e7711-0119-42d5-9431-760046590db5,147,18,,03/05/2021 05:11:49
0,05-05-2021,693870,GGSSS 1516025 Site 3,Delhi,West Delhi,Not Applicable,110015,28,77,Free,d297ca23-dfd1-4e67-8833-1de56cb5b9a1,142,18,,03/05/2021 05:11:49
0,03-05-2021,693808,Govt Boys S S S 1617018 Site 2,Delhi,West Delhi,Not Applicable,110041,28,77,Free,be83c50d-1b94-4f68-9a21-ea8cb8701eb5,141,18,,03/05/2021 05:11:49
0,04-05-2021,693808,Govt Boys S S S 1617018 Site 2,Delhi,West Delhi,Not Applicable,110041,28,77,Free,60c7f390-93ca-4828-82ac-47cf18b5e9fa,134,18,,03/05/2021 05:11:49
0,05-05-2021,693808,Govt Boys S S S 1617018 Site 2,Delhi,West Delhi,Not Applicable,110041,28,77,Free,c90c72fb-836f-47e7-8304-d0c5647c2e14,145,18,,03/05/2021 05:11:49
0,03-05-2021,693771,Govt Coed S.S.S 1617214,Delhi,West Delhi,Not Applicable,110041,28,77,Free,d72abb51-f129-48f6-89d6-21f3b3dd95a1,99,18,,03/05/2021 05:11:49
0,04-05-2021,693771,Govt Coed S.S.S 1617214,Delhi,West Delhi,Not Applicable,110041,28,77,Free,9b51bca2-bbad-4d48-aacf-1706b983befa,127,18,,03/05/2021 05:11:49
0,05-05-2021,693771,Govt Coed S.S.S 1617214,Delhi,West Delhi,Not Applicable,110041,28,77,Free,1f983d30-45ea-4fc8-9d61-688f2827214e,142,18,,03/05/2021 05:11:49
0,04-05-2021,693722,S B V (ID 1516143) SITE 4,Delhi,West Delhi,Not Applicable,110008,28,77,Free,1e82075f-5884-476b-bf82-1fce30c4510d,54,18,,03/05/2021 05:11:49
0,05-05-2021,693722,S B V (ID 1516143) SITE 4,Delhi,West Delhi,Not Applicable,110008,28,77,Free,3dab5e12-6977-469a-80b6-a14600dcf88d,110,18,,03/05/2021 05:11:49
0,03-05-2021,693852,GBSSS 1514112 Site 4,Delhi,West Delhi,Not Applicable,110064,28,77,Free,062c0138-cbda-464b-bf0f-21f35e261aec,131,18,,03/05/2021 05:11:49
0,04-05-2021,693852,GBSSS 1514112 Site 4,Delhi,West Delhi,Not Applicable,110064,28,77,Free,86f3d496-640e-419a-8657-c82caac24ebb,133,18,,03/05/2021 05:11:49
0,05-05-2021,693852,GBSSS 1514112 Site 4,Delhi,West Delhi,Not Applicable,110064,28,77,Free,0ca25ddc-5417-482b-94e6-a04b824196d6,144,18,,03/05/2021 05:11:49
0,05-05-2021,693805,Govt Boy SSS No.1 (1515010),Delhi,West Delhi,Not Applicable,110026,28,77,Free,87a6dba9-546d-4de4-89fa-a520c9b1d9d1,44,18,,03/05/2021 05:11:49
0,04-05-2021,693831,G.S.B.V (1617002) Site 1,Delhi,West Delhi,Not Applicable,110041,28,77,Free,f2485830-7d19-4a73-aa01-d4731566ac82,70,18,,03/05/2021 05:11:49
0,05-05-2021,693831,G.S.B.V (1617002) Site 1,Delhi,West Delhi,Not Applicable,110041,28,77,Free,9e4921f3-7f79-46f7-ba36-8dad27ef576e,103,18,,03/05/2021 05:11:49
0,03-05-2021,693834,G.S.B.V (1617002) SITE 2,Delhi,West Delhi,Not Applicable,110041,28,77,Free,f8e86640-f128-4d0b-8bd0-e0535b6ced5b,96,18,,03/05/2021 05:11:49
0,04-05-2021,693834,G.S.B.V (1617002) SITE 2,Delhi,West Delhi,Not Applicable,110041,28,77,Free,c3e96257-ae7c-4d9b-b236-f0974906dabc,129,18,,03/05/2021 05:11:49
0,05-05-2021,693834,G.S.B.V (1617002) SITE 2,Delhi,West Delhi,Not Applicable,110041,28,77,Free,7c750ccc-9e7c-4ea4-aab4-805d1b63bfdc,145,18,,03/05/2021 05:11:49
0,04-05-2021,693697,S B V (1516010) Sites 3,Delhi,West Delhi,Not Applicable,110015,28,77,Free,d2424fa7-88f7-4c2d-a8a2-0a73458cd23b,133,18,,03/05/2021 05:11:49
0,05-05-2021,693697,S B V (1516010) Sites 3,Delhi,West Delhi,Not Applicable,110015,28,77,Free,7dedc5f5-fd7d-40b7-83bc-5e4da9e1c325,148,18,,03/05/2021 05:11:49
0,03-05-2021,693792,Govt Coed S.S.S 1617029,Delhi,West Delhi,Not Applicable,110041,28,77,Free,45df4afd-fb48-40bb-b617-7510b8523033,125,18,,03/05/2021 05:11:49
0,04-05-2021,693792,Govt Coed S.S.S 1617029,Delhi,West Delhi,Not Applicable,110041,28,77,Free,f192bbc0-3be6-49d0-989e-1567bb7b2c47,143,18,,03/05/2021 05:11:49
0,05-05-2021,693792,Govt Coed S.S.S 1617029,Delhi,West Delhi,Not Applicable,110041,28,77,Free,e2a82fc6-e777-4eb4-af26-9d7ba62fbb6f,144,18,,03/05/2021 05:11:49
0,05-05-2021,693727,S B V No. 1 (1515007),Delhi,West Delhi,Not Applicable,110063,28,77,Free,8178fdfb-3ee0-4afe-8f29-9cecb459cab6,25,18,,03/05/2021 05:11:49
0,03-05-2021,693832,Sarvodya Kanya Vidyala 1516019,Delhi,West Delhi,Not Applicable,110015,28,77,Free,dac1091e-7603-43e2-88a8-ba21789a3b72,82,18,,03/05/2021 05:11:49
0,04-05-2021,693832,Sarvodya Kanya Vidyala 1516019,Delhi,West Delhi,Not Applicable,110015,28,77,Free,f142da75-1a67-439f-a44a-a20c4b6ce7d7,75,18,,03/05/2021 05:11:49
0,05-05-2021,693832,Sarvodya Kanya Vidyala 1516019,Delhi,West Delhi,Not Applicable,110015,28,77,Free,ab19dfed-88e4-4def-b471-ff22918f4d28,121,18,,03/05/2021 05:11:49
0,03-05-2021,693690,S.K.V Chand Nagar Sites 3,Delhi,West Delhi,Not Applicable,110015,28,77,Free,44a91f21-9489-48cf-b556-d4110413aa35,65,18,,03/05/2021 05:11:49
0,04-05-2021,693690,S.K.V Chand Nagar Sites 3,Delhi,West Delhi,Not Applicable,110015,28,77,Free,51c2478d-2593-4f13-9aba-8e7f7676ec9f,126,18,,03/05/2021 05:11:49
0,05-05-2021,693690,S.K.V Chand Nagar Sites 3,Delhi,West Delhi,Not Applicable,110015,28,77,Free,24a7ef88-9d19-488d-bf3a-a5917136d993,119,18,,03/05/2021 05:11:49
0,03-05-2021,693839,G.S.B.V (1617002) SITE 3,Delhi,West Delhi,Not Applicable,110041,28,77,Free,80433b33-6c9a-473a-b697-98bb39cfe35b,133,18,,03/05/2021 05:11:49
0,04-05-2021,693839,G.S.B.V (1617002) SITE 3,Delhi,West Delhi,Not Applicable,110041,28,77,Free,ed8a5225-5593-465e-bf17-41ffe0890573,147,18,,03/05/2021 05:11:49
0,05-05-2021,693839,G.S.B.V (1617002) SITE 3,Delhi,West Delhi,Not Applicable,110041,28,77,Free,bc116337-115e-44ee-bed5-30cbded1faf1,148,18,,03/05/2021 05:11:49
0,05-05-2021,693804,Govt S.B.V 1617254,Delhi,West Delhi,Not Applicable,110063,28,77,Free,17f4c692-ce71-411f-8b57-ae8474216a22,32,18,,03/05/2021 05:11:49
0,03-05-2021,240984,PHC Dholavira 18 To 44,Gujarat,Kutch,Bhachau,370165,23,70,Free,ecfee06d-c153-490c-a8f3-5f7e8da49b07,19,18,,03/05/2021 05:11:49
0,03-05-2021,628803,PHC Maikalan,Haryana,Charkhi Dadri,Jhojhu Kalan,127310,28,76,Free,c8b38c89-198f-4993-a8ab-e49263fcf57d,33,18,,03/05/2021 05:11:49
0,03-05-2021,566770,Ranila PHC,Haryana,Charkhi Dadri,Baund kalan,127306,28,76,Free,f654472a-139d-4516-942f-6219391c4a5d,3,18,,03/05/2021 05:11:49
0,03-05-2021,572316,Santokhpura PHC,Haryana,Charkhi Dadri,Jhojhu Kalan,127022,28,76,Free,4c6b2af6-35fb-49b7-9a0e-c3b5d619657d,58,18,,03/05/2021 05:11:49
0,03-05-2021,566720,Government School-1 Gopi,Haryana,Charkhi Dadri,Gopi,127308,28,75,Free,0b06e341-388e-4e75-aaba-aa208c8eec14,39,18,,03/05/2021 05:11:49
0,03-05-2021,572417,Mankawas PHC,Haryana,Charkhi Dadri,Jhojhu Kalan,127306,28,76,Free,fe7c9e80-9121-4bd5-a569-146ddd3a6790,1,18,,03/05/2021 05:11:49
0,03-05-2021,565309,Balkara PHC,Haryana,Charkhi Dadri,Jhojhu Kalan,127022,28,76,Free,b1551c82-6d2b-4671-a1f0-b6842272fad5,24,18,,03/05/2021 05:11:49
0,03-05-2021,565966,PHC Pirthla,Haryana,Fatehabad,Bhuna,125120,29,75,Free,9c05aa93-0072-4ab0-a404-748833baa761,13,18,,03/05/2021 05:11:49
0,03-05-2021,566230,PHC Nagpur,Haryana,Fatehabad,Ratia,125051,29,75,Free,f78b5b76-cb8f-4825-ba5f-e50cf7d3e055,10,18,,03/05/2021 05:11:49
0,03-05-2021,147819,UPHC Ratia,Haryana,Fatehabad,Ratia,125051,29,75,Free,b3a4fb27-8647-4807-8114-084727b9dddd,6,18,,03/05/2021 05:11:49
0,03-05-2021,566053,Meyond Kalan PHC,Haryana,Fatehabad,Jakhal,125133,29,75,Free,88638706-ef22-45e5-ba17-9eaebe66d1ea,20,18,,03/05/2021 05:11:49
0,03-05-2021,566065,Kullan PHC,Haryana,Fatehabad,Jakhal,125106,29,75,Free,601c105f-c67b-4333-9c24-7bedff730a25,27,18,,03/05/2021 05:11:49
0,03-05-2021,565961,PHC Samain,Haryana,Fatehabad,Jakhal,125120,29,75,Free,3ebdaa63-47ba-4f83-a54a-3ff2136b8fdf,8,18,,03/05/2021 05:11:49
0,03-05-2021,604443,Aherawan PHC,Haryana,Fatehabad,Ratia,125051,29,75,Free,19ab424a-afd4-47f7-ae7a-6fbc8d0c692b,2,18,,03/05/2021 05:11:49
0,03-05-2021,693613,Civil Hospital Narnaund,Haryana,Hisar,Narnaund,125039,29,76,Free,2e92e45e-af24-4a6a-9835-df1b0b9b3a76,70,18,,03/05/2021 05:11:49
0,04-05-2021,693613,Civil Hospital Narnaund,Haryana,Hisar,Narnaund,125039,29,76,Free,f6630a18-4895-4cf2-b46e-8505b78b373e,180,18,,03/05/2021 05:11:49
0,06-05-2021,693613,Civil Hospital Narnaund,Haryana,Hisar,Narnaund,125039,29,76,Free,c5a0ba7c-df56-414b-83cc-50422ac2f42b,176,18,,03/05/2021 05:11:49
0,04-05-2021,693627,Civil Hospital Barwala,Haryana,Hisar,Barwala,125121,29,75,Free,a5c963c6-ef7c-4538-95d6-c08c1d77b611,2,18,,03/05/2021 05:11:49
0,04-05-2021,693234,CHC Chhara 18,Haryana,Jhajjar,Chhara,124504,28,76,Free,0264eda8-6830-47d2-85e1-61a3969e7562,3,18,,03/05/2021 05:11:49
0,07-05-2021,693302,SDH Beri 18,Haryana,Jhajjar,Beri,124201,28,76,Free,007ad9f0-fe5e-4c71-86c4-2ccd3de03e86,1,18,,03/05/2021 05:11:49
0,03-05-2021,693261,CHC Dubaldhan 18,Haryana,Jhajjar,Dubaldhan,124202,28,76,Free,764f1807-a187-4e18-abd5-5bfaad5c8425,1,18,,03/05/2021 05:11:49
0,07-05-2021,693261,CHC Dubaldhan 18,Haryana,Jhajjar,Dubaldhan,124202,28,76,Free,d4f6f1f1-0c41-4dad-98a4-b5e70d630f21,1,18,,03/05/2021 05:11:49
0,08-05-2021,693261,CHC Dubaldhan 18,Haryana,Jhajjar,Dubaldhan,124202,28,76,Free,fc0d16be-84ea-41e3-9403-092e821019e1,2,18,,03/05/2021 05:11:49
0,03-05-2021,591424,CHC Pundri,Haryana,Kaithal,Pundri,136026,29,76,Free,31fa622b-d587-4473-8890-b25bd845a32b,82,18,,03/05/2021 05:11:49
0,03-05-2021,589164,CHC Kalayat,Haryana,Kaithal,Kalayat,136117,29,76,Free,57198784-568a-4881-a098-6c035faeb698,55,18,,03/05/2021 05:11:49
0,03-05-2021,599665,CHC Guhla,Haryana,Kaithal,Guhla,136035,30,76,Free,3867523d-a303-4b35-8e00-7141e020f31a,67,18,,03/05/2021 05:11:49
0,03-05-2021,572770,CHC Kaul,Haryana,Kaithal,Kaul,136021,29,76,Free,aa059afd-8745-438a-906b-8248c44502e5,62,18,,03/05/2021 05:11:49
0,03-05-2021,608375,PHC Dhand,Haryana,Kaithal,Kaul,136020,29,76,Free,336f2c10-d2ca-4210-a712-6733c8ed9a52,95,18,,03/05/2021 05:11:49
0,07-05-2021,608375,PHC Dhand,Haryana,Kaithal,Kaul,136020,29,76,Free,5f26d59a-e028-488d-8cad-8e8126038917,85,18,,03/05/2021 05:11:49
0,03-05-2021,571244,PHC Padla,Haryana,Kaithal,Siwan,136027,29,76,Free,264c3dd2-f7cf-49c4-b724-d9e2a6ca363b,179,18,,03/05/2021 05:11:49
0,03-05-2021,577404,CHC Siwan,Haryana,Kaithal,Siwan,136033,29,76,Free,78a4cad8-2af3-480a-a309-1ba3c940eda7,71,18,,03/05/2021 05:11:49
0,04-05-2021,577404,CHC Siwan,Haryana,Kaithal,Siwan,136033,29,76,Free,f9a07218-cf0f-4682-94bb-42076b87e367,3,18,,03/05/2021 05:11:49
0,03-05-2021,565452,CHC Rajound,Haryana,Kaithal,Rajound,136044,29,76,Free,faa43ccd-7df5-4fb6-a760-bf8468914a4f,100,18,,03/05/2021 05:11:49
0,04-05-2021,565452,CHC Rajound,Haryana,Kaithal,Rajound,136044,29,76,Free,3737c672-cdf4-4248-b6a0-9a56120f46c7,25,18,,03/05/2021 05:11:49
0,03-05-2021,11771,Sehlang CHC,Haryana,Mahendragarh,Sehlang,123027,28,73,Free,73707ae9-4b66-4183-ac7d-5322b240a67e,5,18,,03/05/2021 05:11:49
0,03-05-2021,12602,Satnali CHC,Haryana,Mahendragarh,Satnali,123024,28,76,Free,00e802dd-ba4b-4368-b652-e308af5b46b7,132,18,,03/05/2021 05:11:49
0,03-05-2021,602726,SHKM COLLEGE NALHAR -18,Haryana,Nuh,Nuh,122107,28,76,Free,49f44b43-53f0-4cea-bf43-a96e008b4647,13,18,,03/05/2021 05:11:49
0,04-05-2021,602726,SHKM COLLEGE NALHAR -18,Haryana,Nuh,Nuh,122107,28,76,Free,72653d6d-be20-4be2-a293-07980483b35c,71,18,,03/05/2021 05:11:49
0,05-05-2021,602726,SHKM COLLEGE NALHAR -18,Haryana,Nuh,Nuh,122107,28,76,Free,4c74f72c-1ad0-45ea-b9af-936ffcb5e2b1,83,18,,03/05/2021 05:11:49
0,03-05-2021,602192,FEROZEPUR JHIRKA CHC - 18,Haryana,Nuh,Ferozepur Jhirka,122104,27,76,Free,e8bc7dfd-f15e-439b-8346-f25ac6bc5543,40,18,,03/05/2021 05:11:49
0,04-05-2021,602192,FEROZEPUR JHIRKA CHC - 18,Haryana,Nuh,Ferozepur Jhirka,122104,27,76,Free,bdf5bbda-a230-4c77-ab6d-ed31203e2e96,96,18,,03/05/2021 05:11:49
0,05-05-2021,602192,FEROZEPUR JHIRKA CHC - 18,Haryana,Nuh,Ferozepur Jhirka,122104,27,76,Free,a54912f4-17af-476e-ab28-92428716d459,96,18,,03/05/2021 05:11:49
0,03-05-2021,561949,Nuh CHC,Haryana,Nuh,Nuh,122107,28,77,Free,ed059758-9f9a-4bb3-81a1-a67a75b7f1b5,1,18,,03/05/2021 05:11:49
0,04-05-2021,561949,Nuh CHC,Haryana,Nuh,Nuh,122107,28,77,Free,58c7524e-7d19-4777-8f82-1c9e57bca4f2,36,18,,03/05/2021 05:11:49
0,05-05-2021,561949,Nuh CHC,Haryana,Nuh,Nuh,122107,28,77,Free,ca9446f9-ac36-43f8-8de0-cdf9b7c71e6d,73,18,,03/05/2021 05:11:49
0,03-05-2021,564627,CHC FP JHIRKA,Haryana,Nuh,Ferozepur Jhirka,122104,27,76,Free,6c611f1b-ae29-482a-ab9c-8eda880f2293,4,18,,03/05/2021 05:11:49
0,03-05-2021,602757,CIVIL HOSPITAL MANDIKHERA- 18,Haryana,Nuh,Ferozepur Jhirka,122108,27,77,Free,dfbeb234-8460-4957-b985-367ae155eabf,72,18,,03/05/2021 05:11:49
0,04-05-2021,602757,CIVIL HOSPITAL MANDIKHERA- 18,Haryana,Nuh,Ferozepur Jhirka,122108,27,77,Free,6729a5e4-a38f-4668-9cec-966e6890104d,94,18,,03/05/2021 05:11:49
0,05-05-2021,602757,CIVIL HOSPITAL MANDIKHERA- 18,Haryana,Nuh,Ferozepur Jhirka,122108,27,77,Free,0a007289-dda6-4773-89b7-2716e53bd503,94,18,,03/05/2021 05:11:49
0,03-05-2021,602697,PUNHANA CHC- 18,Haryana,Nuh,Punhana,122508,27,77,Free,03686014-ef84-48c2-9e72-d52937a7c091,299,18,,03/05/2021 05:11:49
0,03-05-2021,693683,Chc Hathin Eighteen Plus,Haryana,Palwal,Hathin,121102,28,77,Free,8ccbb664-3180-41f6-b675-cfcef9b1745a,1,18,,03/05/2021 05:11:49
0,03-05-2021,693822,Hodal Eighteen Plus,Haryana,Palwal,Hodal,121102,27,77,Free,ce0cd59a-40e9-433a-973b-b1172a1eb300,1,18,,03/05/2021 05:11:49
0,03-05-2021,615952,Naraina CHC COViSheild,Haryana,Panipat,Naraina,132101,29,76,Free,aeec45fe-7788-4122-a830-eeeea9f1ff00,2,18,,03/05/2021 05:11:49
0,03-05-2021,578665,Rair Kalan PHC,Haryana,Panipat,Madlauda,132113,29,76,Free,6fe5ff04-b6e6-49eb-ae67-0f7e238e5717,61,18,,03/05/2021 05:11:49
0,03-05-2021,185384,Phc Madlauda,Haryana,Panipat,Madlauda,132113,0,0,Free,3ca6d319-4e9a-4cdb-80bf-3b7906bce81e,3,18,,03/05/2021 05:11:49
0,03-05-2021,572245,Atta PHC,Haryana,Panipat,Naraina,132122,29,77,Free,53ea4c24-efc2-48ee-a645-811ff3bafead,1,18,,03/05/2021 05:11:49
0,03-05-2021,36476,Ahar CHC,Haryana,Panipat,Ahar,132107,29,76,Free,ee1cfa96-1803-492b-bbf1-ecf97a7fcf45,37,18,,03/05/2021 05:11:49
